Data for 500x500 matrix
id,width,height,value
7875,9,7,3
7876,5,9,5
7877,1,9,6
7878,7,6,10
7879,6,5,9
7880,7,3,7
7881,1,3,2
7882,2,9,4
7883,1,9,10
7884,4,7,1
7885,10,5,5
7886,7,1,9
7887,1,5,2
7888,6,1,5
7889,8,7,5
7890,5,2,3
7891,6,6,6
7892,2,6,8
7893,4,9,5
7894,4,5,2
7895,3,6,7
7896,9,4,7
7897,2,7,3
7898,5,9,8
7899,10,3,7
7900,9,5,3
7901,1,3,2
7902,4,2,7
7903,4,1,2
7904,5,7,7
7905,8,1,8
7906,2,3,10
7907,7,3,10
7908,2,3,5
7909,5,9,5
7910,7,9,4
7911,9,9,2
7912,2,7,8
7913,3,8,5
7914,2,8,9
7915,6,6,9
7916,2,10,2
7917,7,4,7
7918,2,10,1
7919,7,9,4
7920,2,9,6
7921,3,2,8
7922,1,5,8
7923,7,8,4
7924,9,4,10
7925,1,9,10
7926,4,10,8
7927,3,1,10
7928,10,9,4
7929,7,7,9
7930,2,5,6
7931,5,3,1
7932,2,3,6
7933,7,2,10
7934,8,2,5
7935,4,7,7
7936,4,6,4
7937,3,3,6
7938,10,1,5
7939,1,3,5
7940,1,10,9
7941,9,8,10
7942,6,1,2
7943,8,8,4
7944,2,5,3
7945,5,8,10
7946,10,4,4
7947,5,3,2
7948,9,4,2
7949,2,8,7
7950,3,6,4
7951,6,8,7
7952,7,7,6
7953,9,3,5
7954,5,4,3
7955,5,2,7
7956,5,7,9
7957,9,9,3
7958,3,10,3
7959,5,6,2
7960,7,1,2
7961,1,8,1
7962,2,2,1
7963,8,10,1
7964,10,9,1
7965,3,1,8
7966,8,6,1
7967,9,9,7
7968,10,5,7
7969,10,2,5
7970,6,8,10
7971,8,10,7
7972,7,3,3
7973,6,4,5
7974,6,7,7
7975,4,2,9
7976,3,6,10
7977,10,7,9
7978,6,1,7
7979,7,10,2
7980,9,7,9
7981,10,9,6
7982,4,7,5
7983,5,7,3
7984,3,9,4
7985,1,5,9
7986,9,10,9
7987,8,6,3
7988,4,6,10
7989,9,4,3
7990,5,10,3
7991,4,5,6
7992,6,2,2
7993,2,3,6
7994,1,1,3
7995,6,5,4
7996,5,8,5
7997,3,10,5
7998,9,1,2
7999,9,8,8
8000,7,2,8
8001,3,10,9
8002,1,8,8
8003,10,8,3
8004,2,6,7
8005,3,9,8
8006,8,4,8
8007,5,7,7
8008,10,2,2
8009,7,8,10
8010,2,7,10
8011,2,6,4
8012,5,5,7
8013,4,10,9
8014,9,6,1
8015,5,5,1
8016,1,4,6
8017,1,2,6
8018,4,9,1
8019,7,7,2
8020,3,10,5
8021,2,3,6
8022,9,5,7
8023,5,7,4
8024,6,7,2
8025,9,2,8
8026,4,3,8
8027,2,8,8
8028,10,4,10
8029,8,9,5
8030,10,6,1
8031,3,9,1
8032,2,1,2
8033,3,2,8
8034,1,1,2
8035,4,10,7
8036,6,8,4
8037,1,5,2
8038,4,3,4
8039,4,9,6
8040,1,8,2
8041,9,7,5
8042,2,7,1
8043,4,2,7
8044,1,5,2
8045,8,7,9
8046,6,9,4
8047,4,10,9
8048,10,7,9
8049,5,10,4
8050,1,1,9
8051,2,5,2
8052,4,10,7
8053,2,9,2
8054,8,5,7
8055,3,10,10
8056,3,4,6
8057,9,7,6
8058,1,5,9
8059,9,8,10
8060,10,2,1
8061,5,10,4
8062,4,7,6
8063,9,8,9
8064,3,9,9
8065,1,10,7
8066,10,2,3
8067,10,4,1
8068,9,8,2
8069,6,7,2
8070,8,10,8
8071,4,6,1
8072,10,3,3
8073,9,10,6
8074,7,10,1
8075,3,5,9
8076,9,2,10
8077,4,5,10
8078,3,9,2
8079,6,1,7
8080,1,7,9
8081,2,4,7
8082,3,9,8
8083,7,8,3
8084,1,5,6
8085,6,8,4
8086,5,2,9
8087,5,8,9
8088,2,6,10
8089,6,9,8
8090,8,10,5
8091,6,4,6
8092,4,9,4
8093,1,9,6
8094,3,4,10
8095,1,8,3
8096,4,4,6
8097,5,7,2
8098,9,10,1
8099,3,5,6
8100,9,8,7
8101,6,4,1
8102,7,7,7
8103,4,7,4
8104,10,8,7
8105,5,10,2
8106,1,5,1
8107,2,5,1
8108,8,7,3
8109,3,5,3
8110,10,2,3
8111,4,1,7
8112,7,6,2
8113,10,8,1
8114,9,6,1
8115,5,8,9
8116,2,8,7
8117,10,2,4
8118,8,5,7
8119,1,5,3
8120,2,8,6
8121,10,2,6
8122,8,1,9
8123,8,10,9
8124,9,10,4
8125,6,5,1
8126,10,10,10
8127,6,8,1
8128,1,2,2
8129,1,3,3
8130,10,5,9
8131,6,4,8
8132,2,2,2
8133,4,6,8
8134,10,6,3
8135,6,10,5
8136,2,2,10
8137,9,5,2
8138,3,3,1
8139,7,3,5
8140,10,1,4
8141,10,8,8
8142,2,8,5
8143,1,1,5
8144,7,4,8
8145,5,10,3
8146,5,10,10
8147,2,1,6
8148,10,7,3
8149,9,1,7
8150,1,6,2
8151,6,9,5
8152,7,9,6
8153,2,1,4
8154,3,6,7
8155,10,10,7
8156,1,6,2
8157,3,5,10
8158,7,2,10
8159,4,5,10
8160,7,2,9
8161,5,1,10
8162,9,10,6
8163,6,7,10
8164,9,7,6
8165,6,5,10
8166,1,1,2
8167,6,8,9
8168,9,5,5
8169,4,8,10
8170,3,6,1
8171,4,5,4
8172,10,6,3
8173,4,7,7
8174,10,8,6
8175,8,6,5
8176,2,8,10
8177,3,5,5
8178,7,3,3
8179,2,1,2
8180,10,8,8
8181,7,9,8
8182,8,1,2
8183,3,9,9
8184,3,5,4
8185,7,8,1
8186,9,6,2
8187,6,5,7
8188,10,2,4
8189,9,3,5
8190,5,6,5
8191,10,2,6
8192,8,4,1
8193,4,5,5
8194,10,10,3
8195,8,4,10
8196,2,7,8
8197,6,5,9
8198,3,9,10
8199,10,1,8
8200,9,10,9
8201,1,3,6
8202,9,10,8
8203,8,8,7
8204,3,7,5
8205,6,9,9
8206,7,3,7
8207,2,5,4
8208,5,3,8
8209,5,6,6
8210,10,4,7
8211,4,2,2
8212,10,3,1
8213,4,8,2
8214,6,1,10
8215,7,4,9
8216,1,2,9
8217,9,9,1
8218,3,9,10
8219,4,8,2
8220,3,6,8
8221,8,10,10
8222,7,8,6
8223,4,2,5
8224,8,5,8
8225,7,6,8
8226,8,4,1
8227,10,3,9
8228,6,2,1
8229,5,5,2
8230,4,7,3
8231,5,5,4
8232,4,5,7
8233,3,2,2
8234,7,5,7
8235,2,4,2
8236,4,9,2
8237,9,1,8
8238,10,3,5
8239,10,8,2
8240,5,9,7
8241,9,1,6
8242,3,3,8
8243,2,3,1
8244,7,7,1
8245,2,5,8
8246,8,5,5
8247,6,8,4
8248,2,9,6
8249,10,8,5
8250,5,7,5
8251,9,6,1
8252,9,5,1
8253,7,2,10
8254,1,3,6
8255,5,7,5
8256,6,6,3
8257,9,6,2
8258,5,1,3
8259,9,2,5
8260,7,2,3
8261,9,3,10
8262,7,4,10
8263,3,2,5
8264,1,3,1
8265,6,5,9
8266,8,2,1
8267,7,4,4
8268,9,4,6
8269,6,9,3
8270,4,5,4
8271,5,6,1
8272,6,6,3
8273,6,4,5
8274,9,9,7
8275,6,2,6
8276,8,2,2
8277,5,7,8
8278,4,5,1
8279,10,1,6
8280,3,5,4
8281,10,10,9
8282,2,10,7
8283,6,7,6
8284,2,10,3
8285,7,4,7
8286,2,7,1
8287,6,4,3
8288,2,9,5
8289,6,6,1
8290,4,3,6
8291,8,1,3
8292,9,2,4
8293,7,4,1
8294,4,2,3
8295,4,5,8
8296,2,9,3
8297,3,9,10
8298,5,2,9
8299,7,7,8
8300,3,5,1
8301,5,10,6
8302,2,1,7
8303,8,10,2
8304,3,1,9
8305,9,6,6
8306,10,1,5
8307,1,10,1
8308,8,6,5
8309,7,3,9
8310,6,4,5
8311,9,3,1
8312,5,5,7
8313,5,5,4
8314,9,5,3
8315,9,1,10
8316,5,3,3
8317,9,3,2
8318,3,9,8
8319,7,9,6
8320,8,1,7
8321,5,9,3
8322,1,3,5
8323,10,2,2
8324,3,2,6
8325,9,4,1
8326,1,6,6
8327,9,6,6
8328,7,8,7
8329,6,4,2
8330,3,8,10
8331,4,3,8
8332,4,8,9
8333,7,5,2
8334,9,10,8
8335,4,9,5
8336,10,10,10
8337,6,1,10
8338,5,3,8
8339,5,6,8
8340,10,3,8
8341,4,7,10
8342,6,8,1
8343,10,1,9
8344,10,10,6
8345,10,6,10
8346,5,8,6
8347,1,7,3
8348,9,7,7
8349,3,2,2
8350,10,4,6
8351,6,8,4
8352,1,2,6
8353,5,5,7
8354,7,6,5
8355,9,6,7
8356,1,1,5
8357,2,1,9
8358,8,10,7
8359,10,10,9
8360,2,4,10
8361,9,9,4
8362,3,4,6
8363,8,8,5
8364,1,10,8
8365,10,9,4
8366,1,9,8
8367,3,3,2
8368,5,10,1
8369,2,9,6
8370,1,8,9
8371,4,7,1
8372,1,10,3
8373,7,10,6
8374,6,1,5
8375,9,7,10
8376,9,2,5
8377,8,1,1
8378,7,3,5
8379,3,6,3
8380,1,10,5
8381,1,3,6
8382,9,2,1
8383,4,7,7
8384,5,3,4
8385,7,6,9
8386,8,1,9
8387,8,1,2
8388,10,6,10
8389,9,10,1
8390,9,2,1
8391,8,9,2
8392,10,6,8
8393,2,1,10
8394,3,1,7
8395,6,10,8
8396,1,7,3
8397,5,1,2
8398,2,6,9
8399,1,2,8
8400,6,4,3
8401,3,9,2
8402,7,3,1
8403,1,3,2
8404,4,8,3
8405,7,5,7
8406,7,1,7
8407,6,8,3
8408,3,2,2
8409,8,7,9
8410,1,2,8
8411,4,1,5
8412,2,4,8
8413,7,10,9
8414,1,5,7
8415,2,3,1
8416,4,4,7
8417,1,9,9
8418,1,5,3
8419,5,2,9
8420,2,1,4
8421,9,8,2
8422,3,5,9
8423,5,3,7
8424,2,4,1
8425,5,3,6
8426,8,10,1
8427,10,10,9
8428,7,4,1
8429,3,8,1
8430,1,5,10
8431,5,3,10
8432,2,10,7
8433,5,2,6
8434,7,5,5
8435,9,10,5
8436,9,4,9
8437,5,8,5
8438,6,1,4
8439,1,2,9
8440,5,3,5
8441,5,6,4
8442,7,8,8
8443,9,2,6
8444,8,7,6
8445,8,5,4
8446,1,6,10
8447,7,1,1
8448,10,1,6
8449,2,1,10
8450,8,2,9
8451,2,1,1
8452,8,1,7
8453,7,10,8
8454,1,3,10
8455,6,6,7
8456,7,10,4
8457,6,1,2
8458,1,2,10
8459,3,8,1
8460,1,2,10
8461,2,2,2
8462,1,6,10
8463,10,7,2
8464,4,4,1
8465,5,7,5
8466,10,3,10
8467,9,3,4
8468,9,2,7
8469,2,9,5
8470,2,4,4
8471,6,8,4
8472,9,5,4
8473,7,2,1
8474,3,2,8
8475,6,1,5
8476,4,4,8
8477,5,7,1
8478,10,3,10
8479,9,4,8
8480,3,9,1
8481,2,3,8
8482,4,7,4
8483,6,5,6
8484,7,10,9
8485,4,10,2
8486,10,7,10
8487,6,9,9
8488,8,3,10
8489,7,8,2
8490,9,9,5
8491,4,7,8
8492,9,10,5
8493,10,1,6
8494,10,8,4
8495,4,1,3
8496,7,8,6
8497,3,8,6
8498,1,6,2
8499,1,8,10
8500,3,9,9
8501,7,9,10
8502,6,4,1
8503,4,10,4
8504,10,5,9
8505,8,4,2
8506,4,9,8
8507,6,5,6
8508,1,1,5
8509,7,10,10
8510,6,1,5
8511,3,4,6
8512,8,4,6
8513,7,5,7
8514,2,10,8
8515,4,6,9
8516,2,2,1
8517,3,5,10
8518,6,2,4
8519,7,6,8
8520,6,1,4
8521,10,2,1
8522,3,9,6
8523,6,9,8
8524,6,10,6
8525,1,2,1
8526,7,6,10
8527,10,5,1
8528,3,6,9
8529,7,4,7
8530,3,2,10
8531,3,4,7
8532,2,3,2
8533,10,5,8
8534,7,10,2
8535,1,7,2
8536,10,10,5
8537,7,7,7
8538,9,7,7
8539,10,5,5
8540,4,8,9
8541,4,3,10
8542,7,9,4
8543,2,6,8
8544,6,1,4
8545,7,10,8
8546,6,8,10
8547,10,3,7
8548,2,8,9
8549,8,4,2
8550,1,4,9
8551,10,3,5
8552,1,1,7
8553,5,4,9
8554,1,10,4
8555,5,2,7
8556,4,9,9
8557,9,9,8
8558,9,8,4
8559,6,1,8
8560,2,7,10
8561,1,4,1
8562,9,3,2
8563,10,1,3
8564,8,3,10
8565,1,4,7
8566,4,7,3
8567,4,3,7
8568,8,8,7
8569,5,7,2
8570,10,3,5
8571,2,10,4
8572,7,9,2
8573,5,9,10
8574,9,2,9
8575,8,3,3
8576,3,1,9
8577,4,2,3
8578,4,6,8
8579,9,5,8
8580,4,3,2
8581,6,3,1
8582,7,1,4
8583,10,8,3
8584,10,2,6
8585,10,4,5
8586,6,8,8
8587,2,5,1
8588,10,1,1
8589,8,5,8
8590,1,6,9
8591,8,2,9
8592,3,4,9
8593,7,9,6
8594,8,10,7
8595,9,3,9
8596,6,4,2
8597,10,5,1
8598,9,4,4
8599,7,2,2
8600,9,7,6
8601,2,1,2
8602,10,9,1
8603,2,2,5
8604,5,2,6
8605,6,8,8
8606,9,1,1
8607,1,2,7
8608,10,2,9
8609,4,1,8
8610,5,6,9
8611,4,9,3
8612,3,7,3
8613,3,3,2
8614,7,9,7
8615,5,10,7
8616,5,9,1
8617,1,8,6
8618,6,3,9
8619,2,5,10
8620,1,2,3
8621,10,3,6
8622,7,9,2
8623,4,8,5
8624,5,7,8
8625,6,4,1
8626,6,6,2
8627,1,2,7
8628,9,2,9
8629,9,3,7
8630,7,2,2
8631,1,7,5
8632,3,10,8
8633,9,5,3
8634,8,6,3
8635,5,2,6
8636,3,5,6
8637,9,9,8
8638,2,8,1
8639,9,8,1
8640,6,6,5
8641,7,10,7
8642,2,6,7
8643,2,2,1
8644,7,2,4
8645,4,1,8
8646,6,8,7
8647,3,7,7
8648,1,9,2
8649,8,10,3
8650,6,4,3
8651,7,5,1
8652,10,4,6
8653,8,8,5
8654,5,1,7
8655,5,2,5
8656,4,2,8
8657,2,4,8
8658,7,1,2
8659,5,3,3
8660,8,2,3
8661,2,6,6
8662,9,8,3
8663,10,5,7
8664,9,4,10
8665,2,7,8
8666,10,4,2
8667,10,8,1
8668,6,9,8
8669,6,6,7
8670,9,4,6
8671,10,5,6
8672,3,2,10
8673,4,10,6
8674,10,3,3
8675,7,6,5
8676,3,7,10
8677,4,8,2
8678,10,6,5
8679,6,9,10
8680,9,1,2
8681,10,2,8
8682,6,7,4
8683,5,5,5
8684,1,4,5
8685,10,1,4
8686,3,7,3
8687,9,5,10
8688,5,4,10
8689,6,9,10
8690,9,5,10
8691,9,10,10
8692,5,5,4
8693,4,7,1
8694,1,6,3
8695,10,4,6
8696,8,10,2
8697,5,2,5
8698,8,2,9
8699,3,2,7
8700,9,9,9
8701,6,4,7
8702,2,6,4
8703,8,10,2
8704,3,3,6
8705,2,8,8
8706,1,9,1
8707,7,6,6
8708,1,5,5
8709,7,5,5
8710,4,5,10
8711,5,3,2
8712,2,3,9
8713,9,9,8
8714,1,2,6
8715,8,8,1
8716,2,3,7
8717,10,3,6
8718,9,2,3
8719,9,9,6
8720,9,4,4
8721,10,10,4
8722,6,2,6
8723,4,5,2
8724,3,4,10
8725,7,5,4
8726,3,1,8
8727,8,8,10
8728,1,1,8
8729,4,2,5
8730,10,4,9
8731,8,10,3
8732,6,6,1
8733,4,9,9
8734,7,2,1
8735,9,2,6
8736,5,9,5
8737,3,1,3
8738,8,7,4
8739,10,10,1
8740,6,1,2
8741,3,7,9
8742,8,10,6
8743,1,8,3
8744,10,7,4
8745,7,3,6
8746,1,9,4
8747,1,8,7
8748,8,9,9
8749,3,2,3
8750,5,1,10
8751,9,1,8
8752,6,1,6
8753,9,3,10
8754,8,3,8
8755,4,4,10
8756,5,8,10
8757,1,6,4
8758,5,3,7
8759,3,10,5
8760,5,6,1
8761,4,5,8
8762,8,4,8
8763,3,10,9
8764,9,7,2
8765,1,1,1
8766,1,5,3
8767,1,10,4
8768,8,4,10
8769,9,4,4
8770,8,9,4
8771,9,1,8
8772,5,6,5
8773,1,2,6
8774,3,9,2
8775,10,3,1
8776,2,7,8
8777,8,3,5
8778,5,2,8
8779,3,2,1
8780,1,5,9
8781,3,2,2
8782,1,6,6
8783,6,10,1
8784,9,2,3
8785,6,4,3
8786,8,6,3
8787,3,2,8
8788,7,3,4
8789,7,7,1
8790,1,4,4
8791,3,8,8
8792,5,5,4
8793,5,9,1
8794,10,7,6
8795,7,6,6
8796,7,5,1
8797,2,10,1
8798,3,8,3
8799,3,2,10
8800,10,7,2
8801,9,3,6
8802,3,2,3
8803,5,7,7
8804,4,4,7
8805,1,7,1
8806,2,2,2
8807,9,7,4
8808,7,10,10
8809,6,3,4
8810,4,4,4
8811,3,4,7
8812,7,4,10
8813,8,5,10
8814,9,9,9
8815,9,8,5
8816,6,10,7
8817,3,4,2
8818,1,9,10
8819,6,1,9
8820,4,6,8
8821,3,7,4
8822,9,3,3
8823,4,1,6
8824,10,8,4
8825,8,3,10
8826,1,10,3
8827,6,4,5
8828,2,1,2
8829,3,2,7
8830,7,5,6
8831,2,8,3
8832,5,4,3
8833,9,4,9
8834,4,10,8
8835,2,7,3
8836,2,4,5
8837,9,7,9
8838,10,2,9
8839,3,4,3
8840,2,6,7
8841,4,10,8
8842,9,2,9
8843,8,8,2
8844,4,1,6
8845,2,5,4
8846,8,7,3
8847,9,10,6
8848,2,8,6
8849,7,3,8
8850,8,1,4
8851,1,3,5
8852,3,8,5
8853,5,9,5
8854,8,5,6
8855,9,10,8
8856,6,4,7
8857,2,9,4
8858,2,7,3
8859,7,9,5
8860,9,5,5
8861,3,5,8
8862,7,4,1
8863,9,7,9
8864,4,4,9
8865,9,8,10
8866,8,8,10
8867,4,1,9
8868,10,9,5
8869,8,5,3
8870,10,4,7
8871,2,5,3
8872,10,3,4
8873,2,10,4
8874,6,10,8
8875,7,2,10
8876,6,10,3
8877,5,9,2
8878,7,1,8
8879,4,10,1
8880,6,6,6
8881,8,1,9
8882,8,10,8
8883,3,5,9
8884,5,10,4
8885,5,10,8
8886,9,2,5
8887,1,4,7
8888,7,9,8
8889,6,8,5
8890,1,6,10
8891,10,2,8
8892,4,9,10
8893,9,2,5
8894,1,6,3
8895,5,1,7
8896,4,8,2
8897,9,3,8
8898,4,10,6
8899,3,5,3
8900,4,8,1
8901,4,1,1
8902,3,4,10
8903,8,4,1
8904,9,7,1
8905,2,10,8
8906,2,6,10
8907,5,1,8
8908,5,6,5
8909,1,1,5
8910,5,9,1
8911,8,4,7
8912,1,10,8
8913,6,8,6
8914,6,6,2
8915,3,1,1
8916,5,8,7
8917,10,10,7
8918,9,8,6
8919,6,1,7
8920,7,9,4
8921,9,1,9
8922,5,6,5
8923,4,3,2
8924,10,10,4
8925,7,3,3
8926,9,4,8
8927,1,2,3
8928,8,5,4
8929,6,4,8
8930,3,8,9
8931,4,2,5
8932,1,1,10
8933,8,7,9
8934,10,5,3
8935,8,8,5
8936,6,10,8
8937,2,10,8
8938,1,9,8
8939,3,5,2
8940,8,5,10
8941,2,7,10
8942,6,9,10
8943,1,7,7
8944,5,1,3
8945,7,3,1
8946,6,4,7
8947,1,5,6
8948,3,10,9
8949,1,5,10
8950,6,5,2
8951,6,4,6
8952,4,6,7
8953,10,6,5
8954,2,8,10
8955,5,1,3
8956,1,10,1
8957,1,10,2
8958,2,6,2
8959,5,7,9
8960,10,9,1
8961,5,6,4
8962,3,6,3
8963,5,1,7
8964,7,4,6
8965,9,7,5
8966,4,4,6
8967,9,1,5
8968,9,7,10
8969,3,1,10
8970,9,2,1
8971,5,2,1
8972,7,3,4
8973,5,5,3
8974,9,9,9
8975,5,3,8
8976,2,3,9
8977,4,10,4
8978,9,6,10
8979,9,6,7
8980,8,6,8
8981,7,9,4
8982,1,1,10
8983,10,1,10
8984,10,4,6
8985,8,9,5
8986,2,8,5
8987,6,1,2
8988,6,4,1
8989,2,1,1
8990,9,6,8
8991,7,1,2
8992,7,3,5
8993,7,3,10
8994,8,1,10
8995,9,9,5
8996,4,10,5
8997,10,5,5
8998,4,5,1
8999,9,5,6
9000,2,7,7
9001,8,6,9
9002,7,4,4
9003,10,7,1
9004,4,10,5
9005,6,3,3
9006,1,1,5
9007,7,3,9
9008,6,8,3
9009,8,9,2
9010,4,7,9
9011,7,9,4
9012,2,10,9
9013,6,10,10
9014,6,10,3
9015,2,4,2
9016,5,6,9
9017,8,1,6
9018,9,5,9
9019,9,2,6
9020,7,2,6
9021,6,4,5
9022,8,8,1
9023,5,6,4
9024,10,8,7
9025,7,5,4
9026,10,3,8
9027,1,3,7
9028,4,10,9
9029,8,6,6
9030,9,9,3
9031,1,5,3
9032,2,4,7
9033,1,9,9
9034,4,6,8
9035,3,8,9
9036,1,9,6
9037,4,7,1
9038,9,10,9
9039,9,1,2
9040,4,9,8
9041,3,1,3
9042,1,1,1
9043,7,2,7
9044,8,5,8
9045,8,5,1
9046,7,4,1
9047,5,7,8
9048,10,4,10
9049,10,6,6
9050,2,10,8
9051,9,6,4
9052,4,5,3
9053,9,5,1
9054,2,9,1
9055,5,9,9
9056,6,2,10
9057,7,2,2
9058,10,10,8
9059,5,2,4
9060,9,6,10
9061,7,5,2
9062,10,1,1
9063,10,4,8
9064,1,9,1
9065,6,3,9
9066,7,8,1
9067,5,2,6
9068,3,6,6
9069,6,6,7
9070,4,4,3
9071,2,9,10
9072,8,10,5
9073,5,3,8
9074,3,4,3
9075,6,9,4
9076,2,8,2
9077,5,3,5
9078,3,3,5
9079,6,2,4
9080,5,7,2
9081,9,10,5
9082,5,1,10
9083,7,8,5
9084,9,5,9
9085,3,1,4
9086,8,3,1
9087,4,4,5
9088,8,3,7
9089,3,4,7
9090,8,10,1
9091,8,6,1
9092,2,5,10
9093,4,2,10
9094,2,4,4
9095,6,4,1
9096,5,1,2
9097,9,5,1
9098,5,10,5
9099,9,9,9
9100,9,2,4
9101,5,8,1
9102,6,10,9
9103,4,6,1
9104,7,4,7
9105,9,6,5
9106,8,1,2
9107,7,6,8
9108,5,7,9
9109,8,7,8
9110,2,1,8
9111,5,5,3
9112,7,9,7
9113,9,9,5
9114,8,3,3
9115,7,8,9
9116,7,10,8
9117,7,8,5
9118,3,2,7
9119,4,5,3
9120,2,1,8
9121,3,6,9
9122,9,1,4
9123,7,3,6
9124,2,10,6
9125,1,2,4
9126,7,5,5
9127,6,6,6
9128,7,10,10
9129,2,9,2
9130,6,8,6
9131,10,1,1
9132,10,9,7
9133,2,2,2
9134,3,2,5
9135,2,7,9
9136,2,10,7
9137,4,10,5
9138,8,3,8
9139,5,10,4
9140,7,5,5
9141,4,6,7
9142,7,2,6
9143,4,7,7
9144,1,9,4
9145,6,1,5
9146,7,8,4
9147,10,2,7
9148,5,8,10
9149,7,7,5
9150,2,7,5
9151,2,7,5
9152,7,9,8
9153,9,7,8
9154,9,5,7
9155,3,8,3
9156,7,7,3
9157,3,6,5
9158,8,4,10
9159,8,7,7
9160,4,7,7
9161,6,1,1
9162,2,9,9
9163,1,9,6
9164,6,3,8
9165,1,7,6
9166,9,7,7
9167,9,1,8
9168,5,2,9
9169,9,10,1
9170,4,9,2
9171,2,2,1
9172,7,5,8
9173,7,1,2
9174,3,3,3
9175,1,5,2
9176,9,6,7
9177,7,5,8
9178,3,10,8
9179,3,6,8
9180,10,9,6
9181,10,5,9
9182,4,6,3
9183,6,8,9
9184,9,9,6
9185,1,4,5
9186,5,2,8
9187,10,7,5
9188,3,8,9
9189,8,1,8
9190,10,10,8
9191,2,9,10
9192,10,3,9
9193,5,9,3
9194,3,9,9
9195,8,6,5
9196,6,1,4
9197,9,8,3
9198,9,2,8
9199,1,5,2
9200,10,10,9
9201,8,8,9
9202,9,8,2
9203,10,9,4
9204,5,6,10
9205,4,4,10
9206,10,5,5
9207,6,7,3
9208,3,5,9
9209,7,10,10
9210,9,3,9
9211,5,3,3
9212,9,10,7
9213,6,4,8
9214,10,9,7
9215,7,4,3
9216,4,6,2
9217,6,2,2
9218,2,7,1
9219,8,6,8
9220,4,1,1
9221,9,2,8
9222,9,10,3
9223,10,1,1
9224,10,8,2
9225,10,6,7
9226,9,9,1
9227,8,10,8
9228,1,3,9
9229,10,7,8
9230,1,4,6
9231,3,10,4
9232,3,7,7
9233,6,5,4
9234,5,7,6
9235,8,1,10
9236,9,6,2
9237,9,2,9
9238,6,7,7
9239,5,6,3
9240,7,2,8
9241,4,6,1
9242,9,3,6
9243,10,10,9
9244,9,6,10
9245,8,9,3
9246,2,10,8
9247,8,6,2
9248,3,6,9
9249,10,5,10
9250,3,3,9
9251,8,2,8
9252,1,9,1
9253,4,9,9
9254,6,2,9
9255,1,2,7
9256,1,4,4
9257,6,1,1
9258,2,8,5
9259,6,4,7
9260,8,10,1
9261,5,10,7
9262,10,1,1
9263,1,3,10
9264,1,6,1
9265,2,7,6
9266,8,5,4
9267,1,6,3
9268,6,8,4
9269,7,4,5
9270,10,10,4
9271,9,6,4
9272,8,8,2
9273,2,10,10
9274,10,4,6
9275,8,5,9
9276,3,9,2
9277,7,1,7
9278,7,6,4
9279,6,1,5
9280,6,3,1
9281,10,4,4
9282,5,7,5
9283,3,1,2
9284,7,1,10
9285,10,5,4
9286,6,7,8
9287,3,5,9
9288,10,3,8
9289,7,2,6
9290,5,3,5
9291,10,2,1
9292,2,8,7
9293,10,7,6
9294,3,6,10
9295,6,1,7
9296,7,10,5
9297,8,8,3
9298,9,5,3
9299,7,2,8
9300,7,3,7
9301,5,4,5
9302,6,4,5
9303,3,3,1
9304,5,10,1
9305,9,10,9
9306,4,9,10
9307,9,5,5
9308,2,5,4
9309,1,1,3
9310,4,4,9
9311,5,5,10
9312,9,1,5
9313,9,9,5
9314,4,6,8
9315,6,2,6
9316,3,3,10
9317,6,4,5
9318,9,4,8
9319,2,6,6
9320,9,4,2
9321,4,4,9
9322,3,1,7
9323,5,6,9
9324,5,3,10
9325,5,6,8
9326,5,6,3
9327,10,5,3
9328,1,3,4
9329,1,1,6
9330,8,10,2
9331,5,8,1
9332,3,9,3
9333,1,3,3
9334,2,4,1
9335,1,9,6
9336,8,5,1
9337,5,6,1
9338,6,9,3
9339,8,6,5
9340,10,6,9
9341,7,8,2
9342,5,6,7
9343,6,5,6
9344,1,6,1
9345,10,2,7
9346,6,2,9
9347,9,7,5
9348,9,7,10
9349,10,10,3
9350,5,8,9
9351,8,4,7
9352,3,1,9
9353,3,3,1
9354,2,9,8
9355,9,2,5
9356,3,4,6
9357,4,6,5
9358,1,2,9
9359,2,3,4
9360,10,3,4
9361,7,5,3
9362,9,8,9
9363,7,9,3
9364,5,2,10
9365,9,2,2
9366,4,8,7
9367,6,9,2
9368,10,7,9
9369,8,1,6
9370,1,7,5
9371,10,3,6
9372,4,4,7
9373,10,2,4
9374,5,10,2
9375,2,10,5
9376,5,10,5
9377,6,10,8
9378,8,7,9
9379,4,4,8
9380,5,4,1
9381,6,4,1
9382,7,10,7
9383,8,3,9
9384,9,7,6
9385,2,4,10
9386,1,2,3
9387,4,10,4
9388,5,7,8
9389,9,1,8
9390,2,5,9
9391,2,10,10
9392,10,6,1
9393,9,4,2
9394,1,10,5
9395,7,8,10
9396,4,7,9
9397,4,9,8
9398,8,5,10
9399,3,9,10
9400,6,10,4
9401,1,8,5
9402,6,3,4
9403,6,1,5
9404,10,6,10
9405,1,1,9
9406,2,2,6
9407,6,2,3
9408,4,4,9
9409,5,6,1
9410,4,3,9
9411,6,9,3
9412,6,6,9
9413,5,6,7
9414,5,1,4
9415,1,2,9
9416,4,2,1
9417,10,8,10
9418,5,1,5
9419,6,8,7
9420,2,3,5
9421,2,10,10
9422,3,9,2
9423,5,1,3
9424,6,8,2
9425,2,7,2
9426,10,2,6
9427,10,1,7
