Data for 1000x1000 matrix
id,width,height,value
6839,1,1,2
6840,9,2,9
6841,4,6,5
6842,5,5,4
6843,5,4,5
6844,8,4,10
6845,7,5,9
6846,3,1,6
6847,3,7,2
6848,8,5,10
6849,2,1,1
6850,2,10,3
6851,4,2,4
6852,7,5,9
6853,8,4,8
6854,5,7,5
6855,9,8,4
6856,6,9,5
6857,9,6,2
6858,4,4,9
6859,5,3,6
6860,3,2,2
6861,9,9,5
6862,10,3,4
6863,1,1,6
6864,1,7,9
6865,1,9,10
6866,8,3,3
6867,9,7,10
6868,4,8,8
6869,4,10,10
6870,4,9,9
6871,8,8,2
6872,9,3,2
6873,3,10,10
6874,10,6,9
6875,2,9,2
6876,6,1,8
6877,10,7,5
6878,7,4,3
6879,4,5,5
6880,3,9,6
6881,6,1,1
6882,8,3,3
6883,5,5,9
6884,4,7,8
6885,3,3,10
6886,5,9,6
6887,4,7,1
6888,3,9,3
6889,4,4,5
6890,2,1,8
6891,4,2,1
6892,4,1,2
6893,1,10,2
6894,2,5,4
6895,6,5,2
6896,3,8,10
6897,2,3,7
6898,5,5,8
6899,1,3,2
6900,5,3,10
6901,8,1,3
6902,6,2,3
6903,6,9,2
6904,9,2,5
6905,6,10,1
6906,4,9,8
6907,6,5,1
6908,1,6,7
6909,1,4,1
6910,9,2,2
6911,5,4,7
6912,6,4,7
6913,1,5,9
6914,10,5,3
6915,6,10,8
6916,7,9,2
6917,2,2,4
6918,10,9,1
6919,8,4,1
6920,2,7,9
6921,10,8,2
6922,8,6,6
6923,7,8,10
6924,4,3,1
6925,10,6,9
6926,2,1,3
6927,6,10,7
6928,4,8,10
6929,6,1,4
6930,3,6,5
6931,1,4,8
6932,9,9,8
6933,6,9,6
6934,2,4,3
6935,5,1,6
6936,2,9,5
6937,1,3,1
6938,7,8,7
6939,6,4,7
6940,2,10,6
6941,3,9,10
6942,6,2,7
6943,5,8,5
6944,8,7,9
6945,1,6,9
6946,9,4,5
6947,10,10,5
6948,8,5,1
6949,6,2,2
6950,8,9,2
6951,2,7,2
6952,5,6,9
6953,6,2,8
6954,8,8,2
6955,4,10,5
6956,9,5,1
6957,5,3,3
6958,4,10,6
6959,6,8,9
6960,9,1,2
6961,9,7,8
6962,4,5,8
6963,7,4,8
6964,4,1,8
6965,5,3,1
6966,5,7,3
6967,8,9,4
6968,7,2,9
6969,2,3,3
6970,1,7,10
6971,10,10,8
6972,9,1,4
6973,3,9,3
6974,10,7,9
6975,8,4,4
6976,9,1,4
6977,3,8,4
6978,2,2,2
6979,5,10,6
6980,8,1,3
6981,7,10,8
6982,8,7,7
6983,6,7,9
6984,8,9,8
6985,6,8,10
6986,3,10,4
6987,1,10,9
6988,9,6,3
6989,10,4,6
6990,5,4,6
6991,6,5,2
6992,6,4,7
6993,5,6,4
6994,6,9,6
6995,8,7,1
6996,3,7,10
6997,7,5,4
6998,1,6,9
6999,7,2,6
7000,4,8,8
7001,2,4,6
7002,7,10,9
7003,8,4,5
7004,5,9,1
7005,8,4,8
7006,10,4,6
7007,7,6,3
7008,8,7,8
7009,6,6,4
7010,8,6,3
7011,2,2,8
7012,2,4,7
7013,5,8,9
7014,7,5,6
7015,2,9,4
7016,3,7,10
7017,4,8,1
7018,10,10,3
7019,9,8,4
7020,1,4,4
7021,1,6,5
7022,7,4,2
7023,9,10,7
7024,4,6,1
7025,4,6,9
7026,1,10,7
7027,5,6,8
7028,6,4,10
7029,2,2,6
7030,3,5,4
7031,2,2,1
7032,5,9,3
7033,8,5,10
7034,7,9,3
7035,5,6,4
7036,1,1,10
7037,10,8,5
7038,5,5,6
7039,5,1,9
7040,9,8,2
7041,2,7,9
7042,4,7,6
7043,3,5,10
7044,3,2,3
7045,5,10,9
7046,4,4,7
7047,10,10,8
7048,5,8,3
7049,4,9,5
7050,8,3,4
7051,2,9,10
7052,6,8,5
7053,3,9,9
7054,4,10,10
7055,10,4,10
7056,3,3,10
7057,9,9,3
7058,2,10,8
7059,4,1,1
7060,7,5,7
7061,6,5,2
7062,7,9,3
7063,10,10,1
7064,2,10,4
7065,6,1,7
7066,6,5,8
7067,3,2,9
7068,8,3,8
7069,1,5,1
7070,10,2,3
7071,3,3,2
7072,10,5,9
7073,10,1,7
7074,1,8,10
7075,7,4,1
7076,7,3,2
7077,1,5,4
7078,5,4,1
7079,2,7,10
7080,5,6,2
7081,5,4,1
7082,9,4,3
7083,4,9,3
7084,9,7,1
7085,5,6,1
7086,9,6,6
7087,10,5,5
7088,4,7,5
7089,9,4,6
7090,6,10,1
7091,4,3,9
7092,2,5,8
7093,4,2,8
7094,1,5,5
7095,5,3,5
7096,2,4,3
7097,4,7,4
7098,2,2,6
7099,2,6,5
7100,3,5,1
7101,6,9,6
7102,7,1,4
7103,10,8,8
7104,7,6,10
7105,9,7,1
7106,8,9,3
7107,5,6,1
7108,2,6,4
7109,10,4,6
7110,5,10,9
7111,5,4,5
7112,9,2,6
7113,10,3,1
7114,1,1,4
7115,6,9,1
7116,3,6,1
7117,10,6,10
7118,9,2,6
7119,10,9,7
7120,1,7,1
7121,1,2,8
7122,3,9,1
7123,2,4,7
7124,3,3,8
7125,3,3,10
7126,2,2,10
7127,10,1,2
7128,10,7,4
7129,3,2,6
7130,7,6,8
7131,4,8,1
7132,10,5,7
7133,2,1,2
7134,6,9,8
7135,10,9,9
7136,7,9,2
7137,10,7,4
7138,3,1,6
7139,6,4,1
7140,3,4,8
7141,2,6,1
7142,10,5,7
7143,7,5,1
7144,2,7,1
7145,5,1,6
7146,6,2,2
7147,1,7,8
7148,1,6,2
7149,10,6,7
7150,10,4,9
7151,3,7,9
7152,6,2,2
7153,4,6,5
7154,9,2,9
7155,5,3,2
7156,4,1,6
7157,5,9,2
7158,9,5,1
7159,6,6,3
7160,4,5,7
7161,2,7,5
7162,10,2,7
7163,8,3,3
7164,9,10,1
7165,1,4,4
7166,1,9,2
7167,1,4,3
7168,1,6,7
7169,7,4,9
7170,7,8,10
7171,2,2,8
7172,6,6,10
7173,9,6,5
7174,3,5,6
7175,4,7,8
7176,1,10,3
7177,1,3,8
7178,3,8,4
7179,1,4,9
7180,2,10,10
7181,9,4,4
7182,3,8,6
7183,4,4,7
7184,2,7,2
7185,10,5,7
7186,7,4,1
7187,2,8,3
7188,2,8,2
7189,4,2,9
7190,6,5,1
7191,9,5,10
7192,1,3,3
7193,6,4,8
7194,7,6,2
7195,8,7,1
7196,8,8,10
7197,3,5,7
7198,5,4,7
7199,9,7,2
7200,4,3,8
7201,9,9,5
7202,4,2,4
7203,5,2,1
7204,4,1,2
7205,1,9,10
7206,9,8,3
7207,7,8,8
7208,9,8,6
7209,4,2,10
7210,8,2,5
7211,2,6,9
7212,4,9,2
7213,1,7,2
7214,8,6,5
7215,6,3,10
7216,10,2,1
7217,3,4,4
7218,8,1,10
7219,9,8,3
7220,3,3,10
7221,10,4,7
7222,1,4,4
7223,10,9,9
7224,6,1,9
7225,10,2,4
7226,3,5,6
7227,8,9,8
7228,5,8,10
7229,2,7,5
7230,5,4,9
7231,9,8,4
7232,9,9,4
7233,9,2,7
7234,2,9,9
7235,6,3,7
7236,2,3,7
7237,5,9,1
7238,7,10,5
7239,6,5,3
7240,8,6,2
7241,10,6,9
7242,10,8,8
7243,6,2,9
7244,4,9,6
7245,7,8,5
7246,4,4,7
7247,9,5,10
7248,10,8,7
7249,1,4,2
7250,9,10,9
7251,10,2,1
7252,2,9,8
7253,1,10,10
7254,3,10,3
7255,2,6,4
7256,3,2,4
7257,4,2,7
7258,1,10,6
7259,2,9,7
7260,6,8,8
7261,3,10,5
7262,2,5,9
7263,7,1,5
7264,3,9,1
7265,1,7,2
7266,10,6,7
7267,4,1,3
7268,9,1,3
7269,3,7,9
7270,7,10,5
7271,3,1,4
7272,10,1,6
7273,10,9,1
7274,10,5,10
7275,1,4,9
7276,3,3,9
7277,8,4,1
7278,3,4,7
7279,5,7,1
7280,3,7,4
7281,8,10,3
7282,5,1,3
7283,5,3,8
7284,6,5,10
7285,7,2,10
7286,7,10,9
7287,5,9,10
7288,3,8,8
7289,10,4,8
7290,9,6,9
7291,10,10,6
7292,1,8,10
7293,1,3,7
7294,4,3,9
7295,6,1,9
7296,4,5,9
7297,1,2,8
7298,9,4,7
7299,8,6,6
7300,9,5,10
7301,7,1,5
7302,1,8,10
7303,3,4,7
7304,8,4,3
7305,2,5,6
7306,8,9,9
7307,6,8,7
7308,1,9,5
7309,10,1,5
7310,7,7,6
7311,4,9,7
7312,9,5,3
7313,3,10,6
7314,5,9,2
7315,8,10,9
7316,10,1,7
7317,1,6,6
7318,4,4,6
7319,3,2,8
7320,10,7,8
7321,4,1,9
7322,8,6,3
7323,3,7,9
7324,6,1,7
7325,9,3,3
7326,3,1,4
7327,7,4,1
7328,3,9,3
7329,10,9,10
7330,9,10,4
7331,1,4,7
7332,2,4,1
7333,6,3,8
7334,10,3,1
7335,5,1,6
7336,1,4,6
7337,6,5,8
7338,9,4,10
7339,5,9,9
7340,3,2,8
7341,7,5,3
7342,10,6,6
7343,3,4,4
7344,7,2,1
7345,2,7,1
7346,5,2,5
7347,2,1,9
7348,4,7,5
7349,1,9,3
7350,7,6,8
7351,7,5,8
7352,3,6,5
7353,6,4,4
7354,7,1,5
7355,7,3,1
7356,4,10,8
7357,8,3,4
7358,9,6,9
7359,4,5,4
7360,7,9,7
7361,7,4,2
7362,4,9,9
7363,5,3,9
7364,7,1,10
7365,5,6,3
7366,2,7,9
7367,3,10,10
7368,3,7,6
7369,2,7,4
7370,10,6,3
7371,5,6,8
7372,4,3,4
7373,8,7,2
7374,6,10,3
7375,8,5,10
7376,8,4,8
7377,6,6,8
7378,1,3,7
7379,10,1,1
7380,1,7,6
7381,6,4,1
7382,6,6,6
7383,6,7,10
7384,3,4,5
7385,8,5,5
7386,9,6,2
7387,4,10,3
7388,5,9,5
7389,7,2,3
7390,2,9,3
7391,1,8,6
7392,1,6,10
7393,6,2,7
7394,8,5,8
7395,7,1,3
7396,3,6,7
7397,6,7,8
7398,2,8,6
7399,8,8,7
7400,5,7,1
7401,4,2,7
7402,6,9,3
7403,7,10,10
7404,9,3,5
7405,5,7,6
7406,6,8,8
7407,8,1,8
7408,7,4,7
7409,4,3,5
7410,1,8,6
7411,8,8,5
7412,10,2,4
7413,10,8,10
7414,4,9,3
7415,9,7,4
7416,4,7,4
7417,9,10,9
7418,8,8,5
7419,9,5,8
7420,6,8,1
7421,7,10,4
7422,5,9,4
7423,9,10,6
7424,3,10,9
7425,2,3,10
7426,4,9,2
7427,9,3,4
7428,10,2,3
7429,2,5,2
7430,9,10,4
7431,6,10,6
7432,2,6,2
7433,1,7,8
7434,8,2,5
7435,1,3,10
7436,6,9,3
7437,2,6,6
7438,9,5,3
7439,5,2,9
7440,5,8,7
7441,5,10,3
7442,2,1,4
7443,6,9,7
7444,6,4,6
7445,5,10,1
7446,9,7,7
7447,7,7,1
7448,6,2,4
7449,7,3,3
7450,3,9,4
7451,2,1,6
7452,4,3,4
7453,1,6,5
7454,10,4,4
7455,6,2,4
7456,2,10,1
7457,7,5,10
7458,3,7,1
7459,3,5,10
7460,1,10,8
7461,7,8,4
7462,9,3,1
7463,1,4,6
7464,10,4,6
7465,7,3,10
7466,9,9,10
7467,7,1,9
7468,1,8,4
7469,6,1,7
7470,9,6,5
7471,6,9,4
7472,4,2,7
7473,10,4,3
7474,2,8,5
7475,4,9,6
7476,10,1,7
7477,9,7,6
7478,2,3,6
7479,1,5,4
7480,1,8,8
7481,7,7,8
7482,2,5,8
7483,2,8,2
7484,6,6,3
7485,10,9,3
7486,2,6,3
7487,7,3,8
7488,10,4,1
7489,2,9,10
7490,7,2,10
7491,10,6,10
7492,10,3,10
7493,10,2,10
7494,4,1,8
7495,7,9,5
7496,1,2,8
7497,6,6,6
7498,2,2,8
7499,9,4,10
7500,9,10,8
7501,2,9,4
7502,6,6,10
7503,7,1,9
7504,5,8,3
7505,9,10,1
7506,10,1,3
7507,6,6,1
7508,3,2,2
7509,1,8,2
7510,9,7,5
7511,4,7,3
7512,5,6,9
7513,5,10,2
7514,5,2,5
7515,1,9,1
7516,6,3,4
7517,8,9,1
7518,8,8,9
7519,5,8,10
7520,6,4,5
7521,3,4,8
7522,8,2,2
7523,1,8,10
7524,7,6,9
7525,1,9,2
7526,5,4,6
7527,6,4,3
7528,6,2,3
7529,2,6,2
7530,9,7,6
7531,4,6,2
7532,6,5,7
7533,8,7,3
7534,10,7,7
7535,5,10,4
7536,9,2,1
7537,9,3,2
7538,7,4,2
7539,6,5,9
7540,7,6,3
7541,5,7,3
7542,1,1,1
7543,6,9,4
7544,6,8,6
7545,4,2,7
7546,9,6,6
7547,9,1,6
7548,8,4,3
7549,2,6,3
7550,6,2,6
7551,7,9,6
7552,7,10,1
7553,2,2,6
7554,4,9,9
7555,3,8,9
7556,7,2,1
7557,10,9,1
7558,10,6,2
7559,5,6,1
7560,3,4,3
7561,2,4,2
7562,9,10,2
7563,8,2,6
7564,1,10,3
7565,3,4,7
7566,1,10,5
7567,3,8,4
7568,5,10,6
7569,4,4,5
7570,8,8,7
7571,6,2,9
7572,3,7,6
7573,10,7,10
7574,1,8,9
7575,5,3,10
7576,7,6,7
7577,1,7,9
7578,1,8,1
7579,4,10,1
7580,10,10,3
7581,1,10,1
7582,8,8,7
7583,4,7,5
7584,9,7,2
7585,1,1,9
7586,7,7,9
7587,8,9,8
7588,1,7,7
7589,1,9,2
7590,3,6,6
7591,8,7,2
7592,3,4,1
7593,2,3,1
7594,9,7,10
7595,1,8,6
7596,8,1,8
7597,6,7,10
7598,9,4,8
7599,2,5,10
7600,8,8,5
7601,10,7,10
7602,8,1,5
7603,9,2,8
7604,8,1,3
7605,4,2,10
7606,6,10,3
7607,10,1,8
7608,6,8,5
7609,9,9,8
7610,6,1,8
7611,5,4,7
7612,3,7,9
7613,7,5,2
7614,8,4,2
7615,6,1,10
7616,4,10,9
7617,9,1,8
7618,9,5,4
7619,5,9,9
7620,1,10,2
7621,2,2,2
7622,3,6,8
7623,3,6,1
7624,3,7,8
7625,1,1,3
7626,3,8,9
7627,7,8,5
7628,10,7,2
7629,7,4,8
7630,8,10,6
7631,7,3,1
7632,1,8,9
7633,3,3,4
7634,5,5,7
7635,8,1,10
7636,3,8,6
7637,6,8,10
7638,7,7,3
7639,7,9,3
7640,10,6,1
7641,1,5,7
7642,3,2,3
7643,8,1,7
7644,7,1,1
7645,3,9,6
7646,4,7,7
7647,1,10,1
7648,9,5,5
7649,2,10,9
7650,9,5,5
7651,8,4,7
7652,10,8,6
7653,4,4,4
7654,8,7,6
7655,1,6,5
7656,2,6,9
7657,3,5,7
7658,4,10,2
7659,6,1,7
7660,8,5,8
7661,1,5,2
7662,6,9,4
7663,2,10,7
7664,10,8,10
7665,6,4,2
7666,7,4,4
7667,7,10,2
7668,8,4,7
7669,7,1,10
7670,9,6,6
7671,9,8,4
7672,3,6,5
7673,2,10,6
7674,8,2,5
7675,1,1,8
7676,10,1,9
7677,5,6,8
7678,1,2,6
7679,1,8,4
7680,10,6,1
7681,6,3,6
7682,3,4,4
7683,8,8,10
7684,7,8,4
7685,6,6,1
7686,3,5,10
7687,3,10,7
7688,3,4,6
7689,4,4,1
7690,1,9,6
7691,7,4,6
7692,6,4,5
7693,10,2,6
7694,8,1,3
7695,9,7,9
7696,4,6,1
7697,6,3,7
7698,10,5,5
7699,8,6,10
7700,8,7,2
7701,8,1,3
7702,1,2,10
7703,8,1,3
7704,5,6,1
7705,2,2,1
7706,7,2,9
7707,6,4,2
7708,3,1,5
7709,1,10,5
7710,3,9,2
7711,5,8,2
7712,3,6,9
7713,9,5,9
7714,3,7,2
7715,5,4,10
7716,8,9,6
7717,6,1,3
7718,3,1,2
7719,4,1,6
7720,9,8,2
7721,10,4,10
7722,9,3,2
7723,9,7,9
7724,10,10,8
7725,10,3,5
7726,7,3,9
7727,4,9,3
7728,1,10,3
7729,1,7,10
7730,9,10,8
7731,3,2,6
7732,8,9,2
7733,3,10,4
7734,1,9,3
7735,2,4,2
7736,8,7,6
7737,4,6,4
7738,5,2,1
7739,5,1,5
7740,7,10,7
7741,8,2,4
7742,1,3,4
7743,8,9,3
7744,4,7,3
7745,6,7,2
7746,9,3,6
7747,8,9,10
7748,8,6,6
7749,8,10,9
7750,6,5,6
7751,1,4,7
7752,3,10,6
7753,5,3,4
7754,5,6,2
7755,1,6,2
7756,4,1,7
7757,2,4,5
7758,9,5,7
7759,2,5,8
7760,10,1,5
7761,7,5,4
7762,1,3,7
7763,5,7,5
7764,7,2,9
7765,4,2,7
7766,8,9,8
7767,5,5,2
7768,5,1,5
7769,6,7,4
7770,6,7,7
7771,5,9,10
7772,3,5,3
7773,4,2,3
7774,6,8,1
7775,1,7,1
7776,4,5,4
7777,1,1,4
7778,1,9,9
7779,5,10,2
7780,5,8,7
7781,8,1,7
7782,2,2,4
7783,6,4,7
7784,2,5,9
7785,1,1,8
7786,9,4,3
7787,10,6,10
7788,5,5,9
7789,10,6,6
7790,7,2,1
7791,6,3,2
7792,5,10,3
7793,1,8,8
7794,7,9,5
7795,3,10,2
7796,6,8,4
7797,8,9,6
7798,8,5,3
7799,3,5,9
7800,2,4,7
7801,8,3,6
7802,4,2,6
7803,8,4,7
7804,3,9,7
7805,5,10,2
7806,3,1,6
7807,3,8,10
7808,1,5,8
7809,1,10,4
7810,7,8,8
7811,2,10,8
7812,1,7,8
7813,1,6,10
7814,4,7,4
7815,3,7,5
7816,4,2,8
7817,8,8,4
7818,5,10,7
7819,8,10,7
7820,7,3,7
7821,1,5,6
7822,8,6,2
7823,9,4,7
7824,6,6,1
7825,7,7,6
7826,6,2,8
7827,10,10,8
7828,7,1,2
7829,9,6,4
7830,9,7,8
7831,9,2,9
7832,5,6,8
7833,2,6,7
7834,10,7,3
7835,3,6,5
7836,7,10,7
7837,4,2,9
7838,1,2,1
7839,9,2,4
7840,5,7,4
7841,2,5,3
7842,3,1,1
7843,8,1,1
7844,6,7,2
7845,9,1,5
7846,6,3,9
7847,3,2,8
7848,3,10,5
7849,6,7,1
7850,5,8,4
7851,2,1,4
7852,2,5,2
7853,1,5,9
7854,4,1,3
7855,3,8,7
7856,4,9,7
7857,1,5,2
7858,7,4,7
7859,1,5,2
7860,5,9,5
7861,1,8,1
7862,1,1,6
7863,4,10,8
7864,1,7,6
7865,3,3,2
7866,5,8,7
7867,7,7,6
7868,3,2,4
7869,6,4,3
7870,6,5,7
7871,1,4,7
7872,5,5,1
7873,1,1,4
7874,10,3,3
7875,8,4,5
7876,2,3,8
7877,9,5,10
7878,4,2,6
7879,5,5,2
7880,5,7,2
7881,3,7,6
7882,2,10,6
7883,10,6,6
7884,10,6,8
7885,8,1,4
7886,9,1,7
7887,5,2,1
7888,10,9,4
7889,3,3,1
7890,2,8,4
7891,9,3,2
7892,1,1,4
7893,2,1,4
7894,10,9,7
7895,7,9,5
7896,9,8,3
7897,5,4,6
7898,4,1,10
7899,6,9,7
7900,5,2,2
7901,6,4,6
7902,5,5,6
7903,3,3,6
7904,1,4,7
7905,10,7,3
7906,4,4,2
7907,1,10,9
7908,2,10,5
7909,2,10,4
7910,4,7,5
7911,9,1,6
7912,8,7,4
7913,6,5,5
7914,7,3,1
7915,7,5,8
7916,5,4,7
7917,2,6,9
7918,5,1,10
7919,10,2,5
7920,10,7,9
7921,8,4,9
7922,7,10,2
7923,2,5,3
7924,6,8,4
7925,6,4,8
7926,10,6,10
7927,9,4,8
7928,9,9,4
7929,10,1,5
7930,5,6,5
7931,5,10,7
7932,10,3,7
7933,6,3,7
7934,6,9,5
7935,7,6,10
7936,1,1,10
7937,7,7,8
7938,4,1,8
7939,9,5,5
7940,5,8,2
7941,6,7,9
7942,2,9,4
7943,9,8,3
7944,9,7,7
7945,5,3,6
7946,9,5,3
7947,3,1,6
7948,9,6,3
7949,9,3,3
7950,6,9,2
7951,6,6,1
7952,8,10,9
7953,9,2,7
7954,3,10,6
7955,1,5,5
7956,2,1,5
7957,2,4,5
7958,9,10,1
7959,1,9,4
7960,3,6,6
7961,9,9,10
7962,5,8,2
7963,5,9,7
7964,6,6,1
7965,9,9,5
7966,4,10,5
7967,8,8,9
7968,2,1,7
7969,6,5,10
7970,1,10,4
7971,4,6,4
7972,4,6,9
7973,8,2,5
7974,8,4,7
7975,2,2,8
7976,2,7,6
7977,9,8,3
7978,8,7,6
7979,7,1,10
7980,8,5,5
7981,4,3,9
7982,1,4,10
7983,10,2,9
7984,5,4,4
7985,4,4,7
7986,2,2,7
7987,1,10,7
7988,4,10,2
7989,8,7,7
7990,8,6,9
7991,2,2,2
7992,8,9,8
7993,10,10,3
7994,9,1,1
7995,7,5,10
7996,10,6,9
7997,1,5,8
7998,5,6,9
7999,3,2,3
8000,8,5,9
8001,1,4,5
8002,1,5,3
8003,1,6,6
8004,8,2,8
8005,4,7,2
8006,8,10,4
8007,9,8,3
8008,8,9,8
8009,3,10,6
8010,1,4,6
8011,3,10,7
8012,7,10,2
8013,3,8,6
8014,4,6,9
8015,9,7,3
8016,9,9,3
8017,6,7,8
8018,1,10,3
8019,1,7,9
8020,8,8,4
8021,4,1,7
8022,6,8,1
8023,7,1,8
8024,7,1,10
8025,4,3,2
8026,7,1,3
8027,5,9,5
8028,8,1,1
8029,10,4,10
8030,2,7,8
8031,2,10,8
8032,3,7,4
8033,6,6,4
8034,4,4,4
8035,10,10,1
8036,8,10,9
8037,3,6,7
8038,10,1,4
8039,10,3,10
8040,6,4,6
8041,10,10,8
8042,6,1,6
8043,8,8,5
8044,7,1,8
8045,8,4,9
8046,2,8,4
8047,6,1,9
8048,10,1,10
8049,8,5,7
8050,8,4,3
8051,9,9,1
8052,4,7,5
8053,2,6,9
8054,1,7,1
8055,8,1,8
8056,2,4,4
8057,7,8,9
8058,6,10,5
8059,4,5,2
8060,5,10,8
8061,8,6,3
8062,5,1,7
8063,6,2,3
8064,5,8,7
8065,2,10,8
8066,6,5,2
8067,2,9,5
8068,6,2,5
8069,7,1,8
8070,9,6,7
8071,3,1,6
8072,1,1,5
8073,3,6,8
8074,3,9,9
8075,1,6,6
8076,4,6,1
8077,4,4,5
8078,2,4,9
8079,5,8,3
8080,1,3,9
8081,6,8,5
8082,5,10,1
8083,1,7,9
8084,10,7,8
8085,8,9,9
8086,5,4,3
8087,6,2,5
8088,10,8,3
8089,7,5,5
8090,10,2,10
8091,10,9,9
8092,8,9,5
8093,9,8,10
8094,5,3,7
8095,8,10,8
8096,1,2,9
8097,2,6,10
8098,4,1,6
8099,1,7,7
8100,2,1,10
8101,9,4,5
8102,5,8,7
8103,7,10,8
8104,5,10,3
8105,10,1,8
8106,6,8,5
8107,7,10,9
8108,8,4,9
8109,2,5,8
8110,8,2,4
8111,10,5,6
8112,8,2,5
8113,3,8,4
8114,5,4,4
8115,7,2,3
8116,10,1,1
8117,1,5,8
8118,3,10,5
8119,5,8,8
8120,10,5,2
8121,10,1,10
8122,1,10,2
8123,9,4,2
8124,10,7,7
8125,1,3,7
8126,8,9,9
8127,3,10,8
8128,5,3,8
8129,10,10,3
8130,7,5,5
8131,2,3,10
8132,5,2,9
8133,6,3,7
8134,7,5,10
8135,6,3,7
8136,6,2,10
8137,5,9,10
8138,2,2,10
8139,7,9,1
8140,8,7,8
8141,9,6,8
8142,7,5,6
8143,2,5,8
8144,5,5,5
8145,4,3,10
8146,4,8,10
8147,2,5,6
8148,4,7,5
8149,4,7,9
8150,2,1,5
8151,10,8,5
8152,4,3,9
8153,2,6,6
8154,4,2,9
8155,7,10,3
8156,6,6,9
8157,10,6,8
8158,9,4,4
8159,9,5,5
8160,9,2,10
8161,10,8,4
8162,9,2,1
8163,10,2,10
8164,7,5,10
8165,6,8,4
8166,10,8,8
8167,4,6,4
8168,10,5,1
8169,3,5,2
8170,5,5,2
8171,6,8,4
8172,2,1,4
8173,2,2,3
8174,8,4,9
8175,7,10,9
8176,9,4,9
8177,6,9,4
8178,3,9,9
8179,4,1,7
8180,8,5,4
8181,3,9,9
8182,7,9,2
8183,3,10,8
8184,3,10,4
8185,6,10,5
8186,6,9,3
8187,1,1,6
8188,5,1,1
8189,7,7,7
8190,9,7,2
8191,5,6,4
8192,6,6,2
8193,4,2,6
8194,9,1,10
8195,6,1,1
8196,4,4,3
8197,10,4,6
8198,9,8,8
8199,2,5,3
8200,9,3,4
8201,8,9,9
8202,3,10,7
8203,1,2,7
8204,5,3,4
8205,3,7,10
8206,6,6,2
8207,4,6,2
8208,1,6,9
8209,2,5,1
8210,5,10,10
8211,8,8,5
8212,10,10,4
8213,6,7,3
8214,8,5,1
8215,10,9,5
8216,1,10,6
8217,10,1,6
8218,7,2,3
8219,3,1,9
8220,6,3,9
8221,8,5,6
8222,5,6,7
8223,8,10,5
8224,9,4,5
8225,10,3,1
8226,10,4,10
8227,3,7,1
8228,8,10,7
8229,10,2,1
8230,8,5,3
8231,6,9,10
8232,9,7,6
8233,5,4,10
8234,10,4,7
8235,2,3,6
8236,8,2,6
8237,5,1,2
8238,3,9,2
8239,10,5,10
8240,5,5,10
8241,8,7,5
8242,9,8,4
8243,3,3,9
8244,5,9,2
8245,3,5,9
8246,10,2,5
8247,2,8,1
8248,4,7,7
8249,1,9,3
8250,8,3,6
8251,5,2,7
8252,5,6,2
8253,2,8,3
8254,3,6,3
8255,10,3,10
8256,5,6,6
8257,1,3,9
8258,1,6,9
8259,9,4,7
8260,1,1,6
8261,5,2,1
8262,1,4,3
8263,8,1,1
8264,4,4,2
8265,2,4,6
8266,5,5,9
8267,2,4,4
8268,4,9,3
8269,4,6,6
8270,4,4,6
8271,9,5,7
8272,4,3,5
8273,3,6,2
8274,4,4,1
8275,9,9,4
8276,7,9,3
8277,1,3,3
8278,8,9,7
8279,4,10,1
8280,5,1,2
8281,4,1,3
8282,9,2,8
8283,8,7,3
8284,9,2,3
8285,4,8,6
8286,1,5,9
8287,8,2,8
8288,5,8,10
8289,7,8,8
8290,1,4,10
8291,6,7,6
8292,4,2,3
8293,3,10,7
8294,8,3,6
8295,7,3,3
8296,5,5,1
8297,9,5,8
8298,9,8,6
8299,8,10,6
8300,3,8,1
8301,9,4,6
8302,9,4,7
8303,1,1,9
8304,6,7,6
8305,10,4,10
8306,1,5,6
8307,5,3,6
8308,8,5,1
8309,5,7,9
8310,1,8,7
8311,1,4,3
8312,2,7,8
8313,2,1,1
8314,3,8,3
8315,5,2,9
8316,9,1,2
8317,10,4,6
8318,6,1,8
8319,6,4,10
8320,8,5,6
8321,2,6,9
8322,9,6,9
8323,10,6,9
8324,3,8,10
8325,5,10,10
8326,8,7,10
8327,4,1,3
8328,6,8,8
8329,9,2,7
8330,10,10,5
8331,7,2,1
8332,7,3,5
8333,3,5,10
8334,9,2,7
8335,10,9,5
8336,5,2,7
8337,1,6,1
8338,1,7,3
8339,10,9,1
8340,8,9,10
8341,6,2,6
8342,5,7,2
8343,5,5,2
8344,5,7,2
8345,7,9,8
8346,10,1,10
8347,6,3,2
8348,10,5,1
8349,5,7,9
8350,7,9,3
8351,9,6,4
8352,5,1,8
8353,6,5,1
8354,3,7,5
8355,9,4,9
8356,8,9,10
8357,1,2,10
8358,8,5,2
8359,1,6,4
8360,3,7,7
8361,10,4,8
8362,4,7,6
8363,6,2,9
8364,4,6,2
8365,10,6,7
8366,7,3,5
8367,10,3,9
8368,5,10,4
8369,1,5,7
8370,3,5,3
8371,2,10,10
8372,3,4,2
8373,10,9,1
8374,9,4,6
8375,9,10,6
8376,5,6,8
8377,10,10,4
8378,3,2,1
8379,4,4,3
8380,4,5,4
8381,6,7,10
8382,8,3,1
8383,1,7,8
8384,3,8,3
8385,5,8,9
8386,1,3,8
8387,5,10,10
8388,8,10,6
8389,7,8,1
8390,7,9,9
8391,1,2,1
